0.2082
0.3200
0.0499
state,currentTime,x,y,liftoff,errorX,errorY,proportionalX,proportionalY,integralX,integralY,derivativeX,derivativeY,MotorAngleX,MotorAngleY,OutputX,OutputY,prev_errorX,prev_errorY,flightTime,dt,x_origin,y_origin, pressure, rbfp, reset
PHASE 2, 15049678.00,23.5625,10.5625,4.3700,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.0417,0.0280,0.0000,-1.0000,99317.9722,0,0
PHASE 2, 15091874.00,24.0625,10.5000,5.2600,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.0839,0.0297,0.0000,-1.0000,99318.2668,0,0
PHASE 2, 15129624.00,24.2500,10.4375,5.3200,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.1216,0.0247,0.0000,-1.0000,99316.8587,0,0
PHASE 2, 15171712.00,24.0625,10.5000,3.8000,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.1637,0.0296,0.0000,-1.0000,99315.4803,0,0
PHASE 2, 15212141.00,23.8750,10.1250,4.2300,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.2042,0.0279,0.0000,-1.0000,99316.5902,0,0
PHASE 2, 15253846.00,23.5000,10.0000,3.8800,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.2459,0.0280,0.0000,-1.0000,99315.7889,0,0
PHASE 2, 15296895.00,22.9375,9.6875,3.4600,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.2889,0.0279,0.0000,-1.0000,99313.9090,0,0
PHASE 2, 15341675.00,22.6875,9.7500,3.8400,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.3337,0.0307,0.0000,-1.0000,99314.3383,0,0
PHASE 2, 15382840.00,22.5000,9.5625,4.3100,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.3749,0.0287,0.0000,-1.0000,99314.0599,0,0
PHASE 2, 15420035.00,21.9375,8.7500,6.3000,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.4120,0.0247,0.0000,-1.0000,99316.2810,0,0
PHASE 2, 15461204.00,20.4375,7.5625,8.4700,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.4532,0.0287,0.0000,-1.0000,99317.3988,0,0
PHASE 2, 15501814.00,17.3750,7.0000,3.5200,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.4938,0.0281,0.0000,-1.0000,99317.3979,0,0
PHASE 2, 15537627.00,14.8125,6.7500,0.1400,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.5296,0.0233,0.0000,-1.0000,99317.3924,0,0
PHASE 2, 15577376.00,12.1875,6.5625,-2.2700,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.5694,0.0270,0.0000,-1.0000,99315.5231,0,0
PHASE 2, 15615593.00,11.3750,6.6250,-3.0900,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.6076,0.0257,0.0000,-1.0000,99315.5035,0,0
PHASE 2, 15660544.00,12.8125,7.0000,1.1800,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.6526,0.0298,0.0000,-1.0000,99316.1866,0,0
PHASE 2, 15701140.00,14.3125,7.6875,2.3400,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.6932,0.0281,0.0000,-1.0000,99316.8399,0,0
PHASE 2, 15743041.00,15.4375,8.3125,3.9800,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.7351,0.0294,0.0000,-1.0000,99317.1008,0,0
PHASE 2, 15780584.00,16.0625,9.1875,3.6900,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.7726,0.0249,0.0000,-1.0000,99316.4112,0,0
PHASE 2, 15822735.00,16.4375,9.8750,3.8400,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.8147,0.0297,0.0000,-1.0000,99317.1771,0,0
PHASE 2, 15863404.00,16.5000,10.2500,3.4900,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.8554,0.0282,0.0000,-1.0000,99317.7618,0,0
PHASE 2, 15906778.00,16.5000,10.1875,3.2200,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.8988,0.0293,0.0000,-1.0000,99318.7389,0,0
PHASE 2, 15949377.00,16.3125,10.0625,3.0500,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.9414,0.0279,0.0000,-1.0000,99317.5601,0,0
PHASE 2, 15987185.00,16.0625,10.0625,2.9200,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,4.9792,0.0247,0.0000,-1.0000,99316.8285,0,0
PHASE 2, 16023659.00,15.6875,10.3125,2.7200,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,5.0157,0.0240,0.0000,-1.0000,99315.4562,0,0
PHASE 2, 16060733.00,15.3750,10.3750,2.8900,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,5.0527,0.0246,0.0000,-1.0000,99315.4896,0,0
PHASE 2, 16101584.00,15.0625,10.4375,2.7700,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,5.0936,0.0284,0.0000,-1.0000,99315.8327,0,0
PHASE 2, 16143533.00,14.5625,10.7500,2.5200,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,5.1355,0.0295,0.0000,-1.0000,99315.5765,0,0
PHASE 2, 16181110.00,13.8125,11.0000,2.8500,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,5.1731,0.0251,0.0000,-1.0000,99315.3169,0,0
PHASE 2, 16223203.00,12.7500,11.1875,2.8800,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,5.2152,0.0296,0.0000,-1.0000,99316.4167,0,0
PHASE 2, 16263878.00,11.1875,10.6250,2.4600,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,5.2559,0.0282,0.0000,-1.0000,99317.7686,0,0
PHASE 2, 16306967.00,9.2500,9.3750,2.2700,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,5.2990,0.0291,0.0000,-1.0000,99318.6122,0,0
PHASE 2, 16349669.00,6.6250,7.6250,-0.5500,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,5.3417,0.0280,0.0000,-1.0000,99317.7627,0,0
PHASE 2, 16387626.00,5.5625,6.8125,-2.5000,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,5.3796,0.0247,0.0000,-1.0000,99318.1064,0,0
PHASE 2, 16424408.00,5.3750,6.0625,-0.7100,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,5.4164,0.0243,0.0000,-1.0000,99318.0723,0,0
PHASE 2, 16461427.00,6.4375,5.1250,1.4500,5.0000,5.0000,1.0413,1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,1.0413,77.4289,86.0814,5.0000,5.0000,5.4534,0.0245,0.0000,-1.0000,99319.1544,0,0
PHASE 2, 16502153.00,7.1875,3.7500,2.1000,5.0000,3.7500,1.0413,0.7809,0.0000,0.0339,0.0000,-2.2065,-1.0413,-1.3917,77.4289,78.7899,5.0000,3.7500,5.4942,0.0282,0.0000,-1.0000,99319.8187,0,0
PHASE 2, 16544170.00,7.4375,2.5625,1.3000,5.0000,2.5625,1.0413,0.5336,0.0000,0.0581,0.0000,-2.0044,-1.0413,-1.4127,77.4289,78.7256,5.0000,2.5625,5.5362,0.0295,0.0000,-1.0000,99318.4742,0,0
PHASE 2, 16581772.00,7.5625,2.0000,1.9500,5.0000,2.0000,1.0413,0.4165,0.0000,0.0741,0.0000,-1.1248,-1.0413,-0.6343,77.4289,81.0928,5.0000,2.0000,5.5738,0.0249,0.0000,-1.0000,99319.4172,0,0
PHASE 2, 16623848.00,7.4375,2.0625,0.9700,5.0000,2.0625,1.0413,0.4295,0.0000,0.0936,0.0000,0.1053,-1.0413,0.6284,77.4289,84.8657,5.0000,2.0625,5.6159,0.0296,0.0000,-1.0000,99318.8612,0,0
PHASE 2, 16664549.00,7.3750,2.5000,1.7200,5.0000,2.5000,1.0413,0.5206,0.0000,0.1162,0.0000,0.7729,-1.0413,1.4097,77.4289,87.1590,5.0000,2.5000,5.6566,0.0282,0.0000,-1.0000,99319.8077,0,0
PHASE 2, 16708089.00,7.2500,3.1250,1.9100,5.0000,3.1250,1.0413,0.6508,0.0000,0.1456,0.0000,1.0590,-1.0413,1.8553,77.4289,88.4527,5.0000,3.1250,5.7001,0.0294,0.0000,-1.0000,99318.9233,0,0
PHASE 2, 16750577.00,6.8125,3.7500,1.5200,5.0000,3.7500,1.0413,0.7809,0.0000,0.1792,0.0000,1.1134,-1.0413,2.0735,77.4289,89.0822,5.0000,3.7500,5.7426,0.0280,0.0000,-1.0000,99317.2541,0,0
PHASE 2, 16788414.00,6.6875,3.7500,0.7800,5.0000,3.7500,1.0413,0.7809,0.0000,0.2088,0.0000,0.0000,-1.0413,0.9898,77.4289,85.9302,5.0000,3.7500,5.7804,0.0247,0.0000,-1.0000,99316.6677,0,0
PHASE 2, 16825276.00,6.7500,3.4375,0.8700,5.0000,3.4375,1.0413,0.7159,0.0000,0.2356,0.0000,-0.6391,-1.0413,0.3125,77.4289,83.9293,5.0000,3.4375,5.8173,0.0244,0.0000,-1.0000,99318.0933,0,0
PHASE 2, 16862155.00,7.0000,2.9375,0.7500,5.0000,2.9375,1.0413,0.6117,0.0000,0.2586,0.0000,-1.0217,-1.0413,-0.1514,77.4289,82.5453,5.0000,2.9375,5.8542,0.0244,0.0000,-1.0000,99317.5940,0,0
PHASE 2, 16902771.00,7.5000,2.1875,1.8800,5.0000,2.1875,1.0413,0.4555,0.0000,0.2783,0.0000,-1.3291,-1.0413,-0.5953,77.4289,81.2105,5.0000,2.1875,5.8948,0.0281,0.0000,-1.0000,99317.8095,0,0
PHASE 2, 16944751.00,7.6875,2.0000,0.4900,5.0000,2.0000,1.0413,0.4165,0.0000,0.2971,0.0000,-0.3169,-1.0413,0.3967,77.4289,84.1797,5.0000,2.0000,5.9368,0.0295,0.0000,-1.0000,99317.2220,0,0
PHASE 2, 16982485.00,7.3750,1.9375,0.7400,5.0000,1.9375,1.0413,0.4035,0.0000,0.3126,0.0000,-0.1253,-1.0413,0.5908,77.4289,84.7544,5.0000,1.9375,5.9745,0.0249,0.0000,-1.0000,99317.4325,0,0
PHASE 2, 17024562.00,7.2500,1.3750,3.5600,5.0000,1.3750,1.0413,0.2863,0.0000,0.3256,0.0000,-0.9475,-1.0413,-0.3356,77.4289,81.9926,5.0000,1.3750,6.0166,0.0296,0.0000,-1.0000,99318.0140,0,0
PHASE 2, 17065298.00,7.1250,-0.2500,1.1200,5.0000,-0.2500,1.0413,-0.0521,0.0000,0.3233,0.0000,-2.8674,-1.0413,-2.5961,77.4289,75.0668,5.0000,-0.2500,6.0573,0.0283,0.0000,-1.0000,99318.3045,0,0
PHASE 2, 17110082.00,6.9375,-3.2500,-0.8800,5.0000,-3.2500,1.0413,-0.6768,0.0000,0.2917,0.0000,-4.9205,-1.0413,-5.0000,77.4289,67.4113,5.0000,-3.2500,6.1021,0.0304,0.0000,-1.0000,99318.7938,0,0
PHASE 2, 17152105.00,6.6875,-4.9375,-0.0300,5.0000,-4.9375,1.0413,-1.0282,0.0000,0.0625,0.0000,-2.9720,-1.0413,-3.9377,77.4289,70.8312,5.0000,-4.9375,6.1441,0.0283,0.0000,-1.0000,99318.3288,0,0
PHASE 2, 17189174.00,7.1875,-5.6250,-1.0900,5.0000,-5.0000,1.0413,-1.0413,0.0000,0.0000,0.0000,-0.1275,-1.0413,-1.1687,77.4289,79.4709,5.0000,-5.0000,6.1812,0.0244,0.0000,-1.0000,99317.8141,0,0
PHASE 2, 17227221.00,8.8125,-5.8125,0.6600,5.0000,-5.0000,1.0413,-1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,-1.0413,77.4289,79.8591,5.0000,-5.0000,6.2192,0.0256,0.0000,-1.0000,99317.5738,0,0
PHASE 2, 17263321.00,10.3750,-5.2500,16.2800,5.0000,-5.0000,1.0413,-1.0413,0.0000,0.0000,0.0000,0.0000,-1.0413,-1.0413,77.4289,79.8591,5.0000,-5.0000,6.2553,0.0236,0.0000,-1.0000,99318.4538,0,0
PHASE 2, 17304211.00,8.9375,-3.9375,-3.4100,5.0000,-3.9375,1.0413,-0.8200,0.0000,-0.0358,0.0000,1.8662,-1.0413,1.0104,77.4289,85.9909,5.0000,-3.9375,6.2962,0.0284,0.0000,-1.0000,99319.7973,0,0
PHASE 2, 17345817.00,8.3750,-2.7500,0.9100,5.0000,-2.7500,1.0413,-0.5727,0.0000,-0.0614,0.0000,2.0328,-1.0413,1.3987,77.4289,87.1268,5.0000,-2.7500,6.3378,0.0291,0.0000,-1.0000,99319.0389,0,0
PHASE 2, 17383209.00,7.9375,-1.8750,1.1500,5.0000,-1.8750,1.0413,-0.3905,0.0000,-0.0760,0.0000,1.7858,-1.0413,1.3192,77.4289,86.8950,5.0000,-1.8750,6.3752,0.0244,0.0000,-1.0000,99318.8156,0,0
PHASE 2, 17425265.00,6.9375,-1.1875,1.2500,5.0000,-1.1875,1.0413,-0.2473,0.0000,-0.0873,0.0000,1.1590,-1.0413,0.8244,77.4289,85.4439,5.0000,-1.1875,6.4173,0.0296,0.0000,-1.0000,99319.3985,0,0
PHASE 2, 17466072.00,6.1875,-0.8750,0.9200,5.0000,-0.8750,1.0413,-0.1822,0.0000,-0.0952,0.0000,0.5501,-1.0413,0.2726,77.4289,83.8110,5.0000,-0.8750,6.4581,0.0283,0.0000,-1.0000,99321.6062,0,0
PHASE 2, 17511323.00,5.8125,-1.3125,1.7500,5.0000,-1.3125,1.0413,-0.2733,0.0000,-0.1081,0.0000,-0.7124,-1.0413,-1.0937,77.4289,79.6993,5.0000,-1.3125,6.5033,0.0306,0.0000,-1.0000,99319.9908,0,0
PHASE 2, 17552920.00,5.7500,-1.8750,-0.4300,5.0000,-1.8750,1.0413,-0.3905,0.0000,-0.1250,0.0000,-0.9932,-1.0413,-1.5086,77.4289,78.4317,5.0000,-1.8750,6.5449,0.0282,0.0000,-1.0000,99318.9013,0,0
PHASE 2, 17589737.00,6.1875,-2.0625,-0.2700,5.0000,-2.0625,1.0413,-0.4295,0.0000,-0.1411,0.0000,-0.3841,-1.0413,-0.9547,77.4289,80.1221,5.0000,-2.0625,6.5817,0.0243,0.0000,-1.0000,99319.1650,0,0
PHASE 2, 17633136.00,7.7500,-1.2500,1.9800,5.0000,-1.2500,1.0413,-0.2603,0.0000,-0.1534,0.0000,1.3102,-1.0413,0.8964,77.4289,85.6560,5.0000,-1.2500,6.6251,0.0309,0.0000,-1.0000,99318.5701,0,0
PHASE 2, 17675305.00,8.5625,-0.4375,1.8800,5.0000,-0.4375,1.0413,-0.0911,0.0000,-0.1576,0.0000,1.3638,-1.0413,1.1151,77.4289,86.2980,5.0000,-0.4375,6.6673,0.0297,0.0000,-1.0000,99318.9882,0,0
PHASE 2, 17716004.00,8.8750,0.0000,1.4000,5.0000,0.0000,1.0413,0.0000,0.0000,-0.1576,0.0000,0.7728,-1.0413,0.6152,77.4289,84.8268,5.0000,0.0000,6.7080,0.0282,0.0000,-1.0000,99318.6180,0,0
PHASE 2, 17758228.00,9.1250,0.0000,0.2200,5.0000,0.0000,1.0413,0.0000,0.0000,-0.1576,0.0000,0.0000,-1.0413,-0.1576,77.4289,82.5268,5.0000,0.0000,6.7502,0.0282,0.0000,-1.0000,99318.7769,0,0
PHASE 2, 17801331.00,9.6875,-0.5625,0.4800,5.0000,-0.5625,1.0413,-0.1171,0.0000,-0.1626,0.0000,-1.0042,-1.0413,-1.2839,77.4289,79.1193,5.0000,-0.5625,6.7933,0.0279,0.0000,-1.0000,99318.8250,0,0
PHASE 2, 17840711.00,10.3125,-1.1875,1.9300,5.0000,-1.1875,1.0413,-0.2473,0.0000,-0.1724,0.0000,-1.2047,-1.0413,-1.6245,77.4289,78.0762,5.0000,-1.1875,6.8327,0.0259,0.0000,-1.0000,99318.8250,0,0
PHASE 2, 17879397.00,11.0625,-1.9375,5.7300,5.0000,-1.9375,1.0413,-0.4035,0.0000,-0.1887,0.0000,-1.4281,-1.0413,-2.0203,77.4289,76.8563,5.0000,-1.9375,6.8714,0.0262,0.0000,-1.0000,99319.5870,0,0
PHASE 2, 17917444.00,10.6250,-3.0000,2.6000,5.0000,-3.0000,1.0413,-0.6247,0.0000,-0.2132,0.0000,-2.0713,-1.0413,-2.9093,77.4289,74.0864,5.0000,-3.0000,6.9095,0.0256,0.0000,-1.0000,99320.7202,0,0
PHASE 2, 17963117.00,9.9375,-3.7500,0.4900,5.0000,-3.7500,1.0413,-0.7809,0.0000,-0.2498,0.0000,-1.2260,-1.0413,-2.2567,77.4289,76.1235,5.0000,-3.7500,6.9551,0.0305,0.0000,-1.0000,99319.6334,0,0
PHASE 2, 18003934.00,10.0625,-3.6875,3.1100,5.0000,-3.6875,1.0413,-0.7679,0.0000,-0.2830,0.0000,0.1108,-1.0413,-0.9401,77.4289,80.1664,5.0000,-3.6875,6.9959,0.0281,0.0000,-1.0000,99321.1386,0,0
PHASE 2, 18046169.00,10.0625,-3.1250,-1.0300,5.0000,-3.1250,1.0413,-0.6508,0.0000,-0.3128,0.0000,0.9424,-1.0413,-0.0211,77.4289,82.9353,5.0000,-3.1250,7.0382,0.0298,0.0000,-1.0000,99320.8050,0,0
PHASE 2, 18083902.00,10.4375,-3.0000,2.4800,5.0000,-3.0000,1.0413,-0.6247,0.0000,-0.3370,0.0000,0.2469,-1.0413,-0.7148,77.4289,80.8492,5.0000,-3.0000,7.0759,0.0252,0.0000,-1.0000,99319.3732,0,0
PHASE 2, 18126070.00,10.1250,-3.6250,2.3100,5.0000,-3.6250,1.0413,-0.7549,0.0000,-0.3714,0.0000,-1.0495,-1.0413,-2.1758,77.4289,76.3745,5.0000,-3.6250,7.1181,0.0297,0.0000,-1.0000,99320.4169,0,0
PHASE 2, 18166695.00,9.2500,-4.8125,1.9000,5.0000,-4.8125,1.0413,-1.0022,0.0000,-0.1875,0.0000,-2.1037,-1.0413,-3.2934,77.4289,72.8769,5.0000,-4.8125,7.1587,0.0281,0.0000,-1.0000,99320.5967,0,0
PHASE 2, 18209801.00,8.8125,-4.6875,0.9000,5.0000,-4.6875,1.0413,-0.9762,0.0000,-0.2311,0.0000,0.2142,-1.0413,-0.9931,77.4289,80.0056,5.0000,-4.6875,7.2018,0.0291,0.0000,-1.0000,99320.9056,0,0
PHASE 2, 18252432.00,8.5625,-4.6250,2.4600,5.0000,-4.6250,1.0413,-0.9632,0.0000,-0.2725,0.0000,0.1115,-1.0413,-1.1241,77.4289,79.6069,5.0000,-4.6250,7.2444,0.0279,0.0000,-1.0000,99321.4412,0,0
PHASE 2, 18290412.00,8.5000,-4.5000,3.0300,5.0000,-4.5000,1.0413,-0.9371,0.0000,-0.3079,0.0000,0.2531,-1.0413,-0.9919,77.4289,80.0091,5.0000,-4.5000,7.2824,0.0246,0.0000,-1.0000,99321.4412,0,0
PHASE 2, 18327080.00,8.2500,-4.1250,1.2200,5.0000,-4.1250,1.0413,-0.8590,0.0000,-0.3398,0.0000,0.7729,-1.0413,-0.4260,77.4289,81.7209,5.0000,-4.1250,7.3191,0.0242,0.0000,-1.0000,99321.2465,0,0
PHASE 2, 18364167.00,8.0000,-3.6875,0.6100,5.0000,-3.6875,1.0413,-0.7679,0.0000,-0.3689,0.0000,0.8863,-1.0413,-0.2505,77.4289,82.2483,5.0000,-3.6875,7.3562,0.0246,0.0000,-1.0000,99321.9883,0,0
PHASE 2, 18404826.00,8.0625,-3.0000,0.5600,5.0000,-3.0000,1.0413,-0.6247,0.0000,-0.3959,0.0000,1.2164,-1.0413,0.1957,77.4289,83.5821,5.0000,-3.0000,7.3968,0.0282,0.0000,-1.0000,99322.7721,0,0
PHASE 2, 18446919.00,8.0000,-2.0625,2.6000,5.0000,-2.0625,1.0413,-0.4295,0.0000,-0.4155,0.0000,1.5783,-1.0413,0.7333,77.4289,85.1754,5.0000,-2.0625,7.4389,0.0296,0.0000,-1.0000,99322.3881,0,0
PHASE 2, 18484541.00,7.5000,-0.8125,-0.9000,5.0000,-0.8125,1.0413,-0.1692,0.0000,-0.4220,0.0000,2.4786,-1.0413,1.8874,77.4289,88.5454,5.0000,-0.8125,7.4766,0.0251,0.0000,-1.0000,99322.8518,0,0
PHASE 2, 18526719.00,7.2500,0.3750,0.5300,5.0000,0.3750,1.0413,0.0781,0.0000,-0.4184,0.0000,1.9934,-1.0413,1.6531,77.4289,87.8668,5.0000,0.3750,7.5187,0.0297,0.0000,-1.0000,99322.7716,0,0
PHASE 2, 18567311.00,6.8750,1.3750,1.2900,5.0000,1.3750,1.0413,0.2863,0.0000,-0.4061,0.0000,1.7735,-1.0413,1.6538,77.4289,87.8688,5.0000,1.3750,7.5593,0.0281,0.0000,-1.0000,99321.5624,0,0
PHASE 2, 18610037.00,6.1250,2.4375,-0.5600,5.0000,2.4375,1.0413,0.5076,0.0000,-0.3837,0.0000,1.8440,-1.0413,1.9679,77.4289,88.7779,5.0000,2.4375,7.6020,0.0287,0.0000,-1.0000,99322.0731,0,0
PHASE 2, 18652827.00,5.4375,3.1250,-0.3200,5.0000,3.1250,1.0413,0.6508,0.0000,-0.3558,0.0000,1.2306,-1.0413,1.5256,77.4289,87.4963,5.0000,3.1250,7.6448,0.0278,0.0000,-1.0000,99322.1563,0,0
PHASE 2, 18691209.00,5.0625,3.1250,-0.3100,5.0000,3.1250,1.0413,0.6508,0.0000,-0.3310,0.0000,0.0000,-1.0413,0.3198,77.4289,83.9511,5.0000,3.1250,7.6832,0.0248,0.0000,-1.0000,99322.1563,0,0
PHASE 2, 18727908.00,4.8750,2.5625,1.4300,4.8750,2.5625,1.0152,0.5336,0.0378,-0.3111,-0.2573,-1.1580,-0.7957,-0.9355,78.0353,80.1805,4.8750,2.5625,7.7199,0.0242,0.0000,-1.0000,99322.4226,0,0
PHASE 2, 18764865.00,5.1875,1.0625,1.7800,5.0000,1.0625,1.0413,0.2213,0.0000,-0.3028,0.2546,-3.0553,-1.2959,-3.1368,76.8011,73.3709,5.0000,1.0625,7.7569,0.0245,0.0000,-1.0000,99322.3541,0,0
PHASE 2, 18805466.00,5.5000,-1.1875,3.1300,5.0000,-1.1875,1.0413,-0.2473,0.0000,-0.3135,0.0000,-3.9893,-1.0413,-4.5501,77.4289,68.8669,5.0000,-1.1875,7.7975,0.0281,0.0000,-1.0000,99321.7322,0,0
PHASE 2, 18847654.00,5.1875,-3.4375,0.5200,5.0000,-3.4375,1.0413,-0.7159,0.0000,-0.3462,0.0000,-3.7759,-1.0413,-4.8379,77.4289,67.9369,5.0000,-3.4375,7.8397,0.0297,0.0000,-1.0000,99320.7994,0,0
PHASE 2, 18885152.00,4.9375,-5.0000,1.6100,4.9375,-5.0000,1.0282,-1.0413,0.0395,0.0000,-0.1246,-3.1146,-0.9432,-4.1559,77.6710,70.1336,4.9375,-5.0000,7.8772,0.0250,0.0000,-1.0000,99318.9197,0,0
PHASE 2, 18927356.00,4.6875,-5.6875,0.3000,4.6875,-5.0000,0.9762,-1.0413,0.0841,0.0000,-0.4194,0.0000,-0.6409,-1.0413,78.4177,79.8591,4.6875,-5.0000,7.9194,0.0297,0.0000,-1.0000,99320.2651,0,0
PHASE 2, 18968096.00,3.9375,-5.6875,1.0300,3.9375,-5.0000,0.8200,-1.0413,0.1197,0.0000,-1.3232,0.0000,0.3835,-1.0413,80.9570,79.8591,3.9375,-5.0000,7.9601,0.0283,0.0000,-1.0000,99320.9562,0,0
PHASE 2, 19011616.00,3.1875,-5.7500,-0.8500,3.1875,-5.0000,0.6638,-1.0413,0.1497,0.0000,-1.2722,0.0000,0.4588,-1.0413,81.1440,79.8591,3.1875,-5.0000,8.0036,0.0294,0.0000,-1.0000,99322.2344,0,0
PHASE 2, 19054124.00,2.9375,-5.5625,-0.5400,2.9375,-5.0000,0.6117,-1.0413,0.1760,0.0000,-0.4450,0.0000,-0.3427,-1.0413,79.1555,79.8591,2.9375,-5.0000,8.0461,0.0280,0.0000,-1.0000,99321.1272,0,0
PHASE 2, 19091962.00,3.2500,-5.3750,-0.1400,3.2500,-5.0000,0.6768,-1.0413,0.2017,0.0000,0.6302,0.0000,-1.5087,-1.0413,76.2767,79.8591,3.2500,-5.0000,8.0840,0.0247,0.0000,-1.0000,99321.5491,0,0
PHASE 2, 19128829.00,3.9375,-5.1875,-0.1300,3.9375,-5.0000,0.8200,-1.0413,0.2324,0.0000,1.4056,0.0000,-2.4580,-1.0413,73.9454,79.8591,3.9375,-5.0000,8.1208,0.0244,0.0000,-1.0000,99322.1806,0,0
PHASE 2, 19165750.00,4.9375,-5.0000,-0.0900,4.9375,-5.0000,1.0282,-1.0413,0.0625,0.0000,2.0400,0.0000,-3.1308,-1.0413,72.2997,79.8591,4.9375,-5.0000,8.1578,0.0244,0.0000,-1.0000,99322.4450,0,0
